tick,agent,r,bexp_A,beff_A,sigma,a,e,C
139,69,1,1.0,1.0,0.4855,2,3.182,0.9997
139,70,1,1.0,1.0,0.862,0,3.239,0.9998
139,71,1,1.0,1.0,0.8592,2,3.185,0.9995
139,72,1,1.0,1.0,0.8599,0,3.41,0.9995
139,73,1,1.0,1.0,0.8713,6,3.346,0.9998
139,74,1,1.0,1.0,0.8707,4,3.147,0.9999
139,75,1,1.0,1.0,0.8634,2,3.517,0.9996
139,76,1,1.0,1.0,0.5168,6,3.238,0.9998
139,77,1,1.0,1.0,0.842,0,3.128,0.9997
139,78,1,1.0,1.0,0.8634,0,3.005,0.9998
139,79,1,1.0,1.0,0.5004,7,3.113,0.9996
139,80,1,1.0,1.0,0.5101,8,3.298,0.9997
139,81,1,1.0,1.0,0.8606,0,3.241,0.9997
139,82,1,1.0,1.0,0.8654,2,3.612,0.9998
139,83,1,1.0,1.0,0.8606,0,3.065,0.9999
139,84,1,1.0,1.0,0.8726,7,3.179,0.9999
139,85,1,1.0,1.0,0.8585,0,3.239,0.9994
139,86,1,1.0,1.0,0.8571,0,3.135,0.9998
139,87,1,1.0,1.0,0.8758,5,3.038,0.9999
139,88,1,1.0,1.0,0.8599,0,3.238,0.9997
139,89,1,1.0,1.0,0.864,0,3.343,0.9999
139,90,1,1.0,1.0,0.8654,3,3.094,0.9997
139,91,1,1.0,1.0,0.8578,0,3.234,0.9996
139,92,1,1.0,1.0,0.862,0,3.192,0.9997
139,93,1,1.0,1.0,0.8745,9,3.13,0.9997
139,94,1,1.0,1.0,0.4804,3,3.511,0.9995
139,95,1,1.0,1.0,0.8474,0,3.319,0.9997
139,96,1,1.0,1.0,0.8613,1,3.063,0.9996
139,97,1,1.0,1.0,0.5105,6,3.031,0.9998
139,98,1,1.0,1.0,0.8599,1,3.764,0.9994
139,99,1,1.0,1.0,0.862,1,3.338,0.9994
139,100,1,1.0,1.0,0.8647,1,3.234,0.9998
140,1,1,1.0,1.0,0.877,6,3.335,0.9999
140,2,1,1.0,1.0,0.8585,0,3.051,0.9998
140,3,1,1.0,1.0,0.8563,0,3.286,0.9993
140,4,1,1.0,1.0,0.8606,0,3.527,0.9997
140,5,1,1.0,1.0,0.8606,0,3.12,0.9996
140,6,1,1.0,1.0,0.515,9,3.645,0.9997
140,7,1,1.0,1.0,0.8627,1,3.246,0.9997
140,8,1,1.0,1.0,0.5077,9,3.64,0.9997
140,9,1,1.0,1.0,0.8578,0,3.047,0.9994
140,10,1,1.0,1.0,0.864,3,3.188,0.9996
140,11,1,1.0,1.0,0.8599,0,3.53,0.9995
140,12,1,1.0,1.0,0.8634,1,3.19,0.9997
140,13,1,1.0,1.0,0.862,0,3.182,0.9997
140,14,1,1.0,1.0,0.8571,0,3.555,0.9996
140,15,1,1.0,1.0,0.8627,0,3.322,0.9997
140,16,1,1.0,1.0,0.5074,6,3.022,0.9996
140,17,1,1.0,1.0,0.8556,0,3.067,0.9998
140,18,1,1.0,1.0,0.8599,0,3.145,0.9998
140,19,1,1.0,1.0,0.862,3,3.082,0.9995
140,20,1,1.0,1.0,0.4992,2,3.616,0.9997
140,21,1,1.0,1.0,0.8599,0,3.611,0.9996
140,22,1,1.0,1.0,0.8613,1,3.194,0.9997
140,23,1,1.0,1.0,0.8647,2,3.102,0.9997
140,24,1,1.0,1.0,0.8592,0,3.21,0.9998
140,25,1,1.0,1.0,0.8674,6,3.503,0.9997
140,26,1,1.0,1.0,0.8606,0,3.414,0.9997
140,27,1,1.0,1.0,0.8599,0,3.238,0.9998
140,28,1,1.0,1.0,0.8627,1,3.66,0.9997
140,29,1,1.0,1.0,0.8606,1,3.658,0.9996
140,30,1,1.0,1.0,0.8627,1,3.247,0.9997
140,31,1,1.0,1.0,0.5148,8,3.238,0.9998
140,32,1,1.0,1.0,0.8613,1,3.136,0.9997
140,33,1,1.0,1.0,0.8613,1,3.534,0.9996
140,34,1,1.0,1.0,0.8726,9,3.177,0.9998
140,35,1,1.0,1.0,0.8681,1,3.413,0.9999
140,36,1,1.0,1.0,0.5017,5,3.37,0.9996
140,37,1,1.0,1.0,0.5193,7,3.257,0.9996
140,38,1,1.0,1.0,0.8585,0,3.075,0.9995
140,39,1,1.0,1.0,0.527,9,3.081,0.9997
140,40,1,1.0,1.0,0.5261,8,3.62,0.9998
140,41,1,1.0,1.0,0.5337,5,3.043,0.9999
140,42,1,1.0,1.0,0.8634,3,3.319,0.9996
140,43,1,1.0,1.0,0.8592,0,3.141,0.9998
140,44,1,1.0,1.0,0.5283,5,3.505,0.9999
140,45,1,1.0,1.0,0.862,0,3.505,0.9998
140,46,1,1.0,1.0,0.8578,0,3.632,0.9996
140,47,1,1.0,1.0,0.8542,0,3.046,0.9998
140,48,1,1.0,1.0,0.8667,2,3.387,0.9997
140,49,1,1.0,1.0,0.8571,0,3.03,0.9999
140,50,1,1.0,1.0,0.8667,1,3.522,0.9998
140,51,1,1.0,1.0,0.8606,0,3.051,0.9997
140,52,1,1.0,1.0,0.8606,0,3.295,0.9997
140,53,1,1.0,1.0,0.864,1,3.6,0.9998
140,54,1,1.0,1.0,0.5,2,3.49,0.9998
140,55,1,1.0,1.0,0.8578,0,3.245,0.9997
140,56,1,1.0,1.0,0.8599,0,3.48,0.9995
140,57,1,1.0,1.0,0.8739,5,3.63,0.9998
140,58,1,1.0,1.0,0.864,0,3.137,0.9999
140,59,1,1.0,1.0,0.8571,0,3.063,0.9996
140,60,1,1.0,1.0,0.8674,6,3.193,0.9996
140,61,1,1.0,1.0,0.8681,5,3.661,0.9996
140,62,1,1.0,1.0,0.8713,5,3.444,0.9995
140,63,1,1.0,1.0,0.8613,0,3.677,0.9996
140,64,1,1.0,1.0,0.8674,5,3.262,0.9995
140,65,1,1.0,1.0,0.5075,3,3.216,0.9998
140,66,1,1.0,1.0,0.8592,0,3.137,0.9999
140,67,1,1.0,1.0,0.4665,2,3.521,0.9993
140,68,1,1.0,1.0,0.8674,3,3.005,0.9998
140,69,1,1.0,1.0,0.4881,2,3.182,0.9997
140,70,1,1.0,1.0,0.8627,0,3.239,0.9998
140,71,1,1.0,1.0,0.8599,2,3.185,0.9996
140,72,1,1.0,1.0,0.8606,0,3.41,0.9996
140,73,1,1.0,1.0,0.872,6,3.346,0.9998
140,74,1,1.0,1.0,0.8713,4,3.147,0.9999
140,75,1,1.0,1.0,0.864,2,3.517,0.9997
140,76,1,1.0,1.0,0.5192,6,3.238,0.9998
140,77,1,1.0,1.0,0.8428,0,3.128,0.9997
140,78,1,1.0,1.0,0.864,0,3.005,0.9998
140,79,1,1.0,1.0,0.5029,7,3.113,0.9997
140,80,1,1.0,1.0,0.5126,8,3.298,0.9997
140,81,1,1.0,1.0,0.8613,0,3.241,0.9997
140,82,1,1.0,1.0,0.8661,2,3.612,0.9998
140,83,1,1.0,1.0,0.8613,0,3.065,0.9999
140,84,1,1.0,1.0,0.8733,7,3.179,0.9999
140,85,1,1.0,1.0,0.8592,0,3.239,0.9995
140,86,1,1.0,1.0,0.8578,0,3.135,0.9998
140,87,1,1.0,1.0,0.8764,5,3.038,0.9999
140,88,1,1.0,1.0,0.8606,0,3.238,0.9998
140,89,1,1.0,1.0,0.8647,0,3.343,0.9999
140,90,1,1.0,1.0,0.8661,3,3.094,0.9997
140,91,1,1.0,1.0,0.8585,0,3.234,0.9997
140,92,1,1.0,1.0,0.8627,0,3.192,0.9997
140,93,1,1.0,1.0,0.8751,9,3.13,0.9997
140,94,1,1.0,1.0,0.483,3,3.511,0.9995
140,95,1,1.0,1.0,0.8482,0,3.319,0.9997
140,96,1,1.0,1.0,0.862,1,3.063,0.9996
140,97,1,1.0,1.0,0.513,6,3.031,0.9998
140,98,1,1.0,1.0,0.8606,1,3.764,0.9995
140,99,1,1.0,1.0,0.8627,1,3.338,0.9995
140,100,1,1.0,1.0,0.8654,1,3.234,0.9998
141,1,1,1.0,1.0,0.8776,6,3.335,0.9999
141,2,1,1.0,1.0,0.8592,0,3.051,0.9998
141,3,1,1.0,1.0,0.8571,0,3.286,0.9994
141,4,1,1.0,1.0,0.8613,0,3.527,0.9997
141,5,1,1.0,1.0,0.8613,0,3.12,0.9996
141,6,1,1.0,1.0,0.5175,9,3.645,0.9997
141,7,1,1.0,1.0,0.8634,1,3.246,0.9997
141,8,1,1.0,1.0,0.5101,9,3.64,0.9997
141,9,1,1.0,1.0,0.8585,0,3.047,0.9995
141,10,1,1.0,1.0,0.8647,3,3.188,0.9996
141,11,1,1.0,1.0,0.8606,0,3.53,0.9996
141,12,1,1.0,1.0,0.864,1,3.19,0.9998
141,13,1,1.0,1.0,0.8627,0,3.182,0.9997
141,14,1,1.0,1.0,0.8578,0,3.555,0.9996
141,15,1,1.0,1.0,0.8634,0,3.322,0.9997
141,16,1,1.0,1.0,0.5099,6,3.022,0.9997
141,17,1,1.0,1.0,0.8563,0,3.067,0.9998
141,18,1,1.0,1.0,0.8606,0,3.145,0.9999
141,19,1,1.0,1.0,0.8627,3,3.082,0.9996
141,20,1,1.0,1.0,0.5017,2,3.616,0.9997
141,21,1,1.0,1.0,0.8606,0,3.611,0.9997
141,22,1,1.0,1.0,0.862,1,3.194,0.9997
141,23,1,1.0,1.0,0.8654,2,3.102,0.9997
141,24,1,1.0,1.0,0.8599,0,3.21,0.9998
141,25,1,1.0,1.0,0.8681,6,3.503,0.9998
141,26,1,1.0,1.0,0.8613,0,3.414,0.9998
141,27,1,1.0,1.0,0.8606,0,3.238,0.9998
141,28,1,1.0,1.0,0.8634,1,3.66,0.9997
141,29,1,1.0,1.0,0.8613,1,3.658,0.9997
141,30,1,1.0,1.0,0.8634,1,3.247,0.9997
141,31,1,1.0,1.0,0.5173,8,3.238,0.9998
141,32,1,1.0,1.0,0.862,1,3.136,0.9997
141,33,1,1.0,1.0,0.862,1,3.534,0.9996
141,34,1,1.0,1.0,0.8733,9,3.177,0.9998
141,35,1,1.0,1.0,0.8687,1,3.413,0.9999
141,36,1,1.0,1.0,0.5042,5,3.37,0.9996
141,37,1,1.0,1.0,0.5217,7,3.257,0.9996
141,38,1,1.0,1.0,0.8592,0,3.075,0.9996
141,39,1,1.0,1.0,0.5294,9,3.081,0.9997
141,40,1,1.0,1.0,0.5285,8,3.62,0.9998
141,41,1,1.0,1.0,0.5361,5,3.043,0.9999
141,42,1,1.0,1.0,0.864,3,3.319,0.9996
141,43,1,1.0,1.0,0.8599,0,3.141,0.9999
141,44,1,1.0,1.0,0.5306,5,3.505,0.9999
141,45,1,1.0,1.0,0.8627,0,3.505,0.9998
141,46,1,1.0,1.0,0.8585,0,3.632,0.9996
141,47,1,1.0,1.0,0.8549,0,3.046,0.9998
141,48,1,1.0,1.0,0.8674,2,3.387,0.9997
141,49,1,1.0,1.0,0.8578,0,3.03,0.9999
141,50,1,1.0,1.0,0.8674,1,3.522,0.9998
141,51,1,1.0,1.0,0.8613,0,3.051,0.9997
141,52,1,1.0,1.0,0.8613,0,3.295,0.9997
141,53,1,1.0,1.0,0.8647,1,3.6,0.9998
141,54,1,1.0,1.0,0.5025,2,3.49,0.9998
141,55,1,1.0,1.0,0.8585,0,3.245,0.9997
141,56,1,1.0,1.0,0.8606,0,3.48,0.9996
141,57,1,1.0,1.0,0.8745,5,3.63,0.9999
141,58,1,1.0,1.0,0.8647,0,3.137,0.9999
141,59,1,1.0,1.0,0.8578,0,3.063,0.9997
141,60,1,1.0,1.0,0.8681,6,3.193,0.9996
141,61,1,1.0,1.0,0.8687,5,3.661,0.9996
141,62,1,1.0,1.0,0.872,5,3.444,0.9996
141,63,1,1.0,1.0,0.862,0,3.677,0.9997
141,64,1,1.0,1.0,0.8681,5,3.262,0.9996
141,65,1,1.0,1.0,0.51,3,3.216,0.9998
141,66,1,1.0,1.0,0.8599,0,3.137,0.9999
141,67,1,1.0,1.0,0.4691,2,3.521,0.9994
141,68,1,1.0,1.0,0.8681,3,3.005,0.9998
141,69,1,1.0,1.0,0.4907,2,3.182,0.9997
141,70,1,1.0,1.0,0.8634,0,3.239,0.9998
141,71,1,1.0,1.0,0.8606,2,3.185,0.9996
141,72,1,1.0,1.0,0.8613,0,3.41,0.9996
141,73,1,1.0,1.0,0.8726,6,3.346,0.9998
141,74,1,1.0,1.0,0.872,4,3.147,0.9999
141,75,1,1.0,1.0,0.8647,2,3.517,0.9997
141,76,1,1.0,1.0,0.5217,6,3.238,0.9998
141,77,1,1.0,1.0,0.8436,0,3.128,0.9997
141,78,1,1.0,1.0,0.8647,0,3.005,0.9998
141,79,1,1.0,1.0,0.5054,7,3.113,0.9997
141,80,1,1.0,1.0,0.515,8,3.298,0.9998
141,81,1,1.0,1.0,0.862,0,3.241,0.9998
141,82,1,1.0,1.0,0.8667,2,3.612,0.9999
141,83,1,1.0,1.0,0.862,0,3.065,0.9999
141,84,1,1.0,1.0,0.8739,7,3.179,0.9999
141,85,1,1.0,1.0,0.8599,0,3.239,0.9995
141,86,1,1.0,1.0,0.8585,0,3.135,0.9998
141,87,1,1.0,1.0,0.877,5,3.038,0.9999
141,88,1,1.0,1.0,0.8613,0,3.238,0.9998
141,89,1,1.0,1.0,0.8654,0,3.343,0.9999
141,90,1,1.0,1.0,0.8667,3,3.094,0.9998
141,91,1,1.0,1.0,0.8592,0,3.234,0.9997
141,92,1,1.0,1.0,0.8634,0,3.192,0.9998
141,93,1,1.0,1.0,0.8758,9,3.13,0.9997
141,94,1,1.0,1.0,0.4855,3,3.511,0.9996
141,95,1,1.0,1.0,0.8489,0,3.319,0.9998
141,96,1,1.0,1.0,0.8627,1,3.063,0.9997
141,97,1,1.0,1.0,0.5154,6,3.031,0.9998
141,98,1,1.0,1.0,0.8613,1,3.764,0.9995
141,99,1,1.0,1.0,0.8634,1,3.338,0.9995
141,100,1,1.0,1.0,0.8661,1,3.234,0.9998
142,1,1,1.0,1.0,0.8782,6,3.335,0.9999
142,2,1,1.0,1.0,0.8599,0,3.051,0.9998
142,3,1,1.0,1.0,0.8578,0,3.286,0.9994
142,4,1,1.0,1.0,0.862,0,3.527,0.9997
142,5,1,1.0,1.0,0.862,0,3.12,0.9996
142,6,1,1.0,1.0,0.5199,9,3.645,0.9998
142,7,1,1.0,1.0,0.864,1,3.246,0.9997
142,8,1,1.0,1.0,0.5126,9,3.64,0.9997
142,9,1,1.0,1.0,0.8592,0,3.047,0.9995
142,10,1,1.0,1.0,0.8654,3,3.188,0.9997
142,11,1,1.0,1.0,0.8613,0,3.53,0.9996
142,12,1,1.0,1.0,0.8647,1,3.19,0.9998
142,13,1,1.0,1.0,0.8634,0,3.182,0.9998
142,14,1,1.0,1.0,0.8585,0,3.555,0.9997
142,15,1,1.0,1.0,0.864,0,3.322,0.9997
142,16,1,1.0,1.0,0.5123,6,3.022,0.9997
142,17,1,1.0,1.0,0.8571,0,3.067,0.9998
142,18,1,1.0,1.0,0.8613,0,3.145,0.9999
142,19,1,1.0,1.0,0.8634,3,3.082,0.9996
142,20,1,1.0,1.0,0.5042,2,3.616,0.9998
142,21,1,1.0,1.0,0.8613,0,3.611,0.9997
142,22,1,1.0,1.0,0.8627,1,3.194,0.9997
142,23,1,1.0,1.0,0.8661,2,3.102,0.9997
142,24,1,1.0,1.0,0.8606,0,3.21,0.9998
142,25,1,1.0,1.0,0.8687,6,3.503,0.9998
142,26,1,1.0,1.0,0.862,0,3.414,0.9998
142,27,1,1.0,1.0,0.8613,0,3.238,0.9998
142,28,1,1.0,1.0,0.864,1,3.66,0.9998
142,29,1,1.0,1.0,0.862,1,3.658,0.9997
142,30,1,1.0,1.0,0.864,1,3.247,0.9998
142,31,1,1.0,1.0,0.5197,8,3.238,0.9998
142,32,1,1.0,1.0,0.8627,1,3.136,0.9997
142,33,1,1.0,1.0,0.8627,1,3.534,0.9997
142,34,1,1.0,1.0,0.8739,9,3.177,0.9998
142,35,1,1.0,1.0,0.8694,1,3.413,0.9999
142,36,1,1.0,1.0,0.5067,5,3.37,0.9997
142,37,1,1.0,1.0,0.5241,7,3.257,0.9997
142,38,1,1.0,1.0,0.8599,0,3.075,0.9996
142,39,1,1.0,1.0,0.5317,9,3.081,0.9997
142,40,1,1.0,1.0,0.5308,8,3.62,0.9998
142,41,1,1.0,1.0,0.5384,5,3.043,0.9999
142,42,1,1.0,1.0,0.8647,3,3.319,0.9996
142,43,1,1.0,1.0,0.8606,0,3.141,0.9999
142,44,1,1.0,1.0,0.533,5,3.505,0.9999
142,45,1,1.0,1.0,0.8634,0,3.505,0.9998
142,46,1,1.0,1.0,0.8592,0,3.632,0.9997
142,47,1,1.0,1.0,0.8556,0,3.046,0.9998
142,48,1,1.0,1.0,0.8681,2,3.387,0.9998
142,49,1,1.0,1.0,0.8585,0,3.03,0.9999
142,50,1,1.0,1.0,0.8681,1,3.522,0.9998
142,51,1,1.0,1.0,0.862,0,3.051,0.9997
142,52,1,1.0,1.0,0.862,0,3.295,0.9998
142,53,1,1.0,1.0,0.8654,1,3.6,0.9998
142,54,1,1.0,1.0,0.505,2,3.49,0.9999
142,55,1,1.0,1.0,0.8592,0,3.245,0.9997
142,56,1,1.0,1.0,0.8613,0,3.48,0.9996
142,57,1,1.0,1.0,0.8751,5,3.63,0.9999
142,58,1,1.0,1.0,0.8654,0,3.137,0.9999
142,59,1,1.0,1.0,0.8585,0,3.063,0.9997
142,60,1,1.0,1.0,0.8687,6,3.193,0.9996
142,61,1,1.0,1.0,0.8694,5,3.661,0.9997
142,62,1,1.0,1.0,0.8726,5,3.444,0.9996
142,63,1,1.0,1.0,0.8627,0,3.677,0.9997
142,64,1,1.0,1.0,0.8687,5,3.262,0.9996
142,65,1,1.0,1.0,0.5124,3,3.216,0.9998
142,66,1,1.0,1.0,0.8606,0,3.137,0.9999
142,67,1,1.0,1.0,0.4718,2,3.521,0.9994
142,68,1,1.0,1.0,0.8687,3,3.005,0.9998
142,69,1,1.0,1.0,0.4932,2,3.182,0.9998
142,70,1,1.0,1.0,0.864,0,3.239,0.9998
142,71,1,1.0,1.0,0.8613,2,3.185,0.9996
142,72,1,1.0,1.0,0.862,0,3.41,0.9997
142,73,1,1.0,1.0,0.8733,6,3.346,0.9998
142,74,1,1.0,1.0,0.8726,4,3.147,0.9999
142,75,1,1.0,1.0,0.8654,2,3.517,0.9997
142,76,1,1.0,1.0,0.524,6,3.238,0.9998
142,77,1,1.0,1.0,0.8443,0,3.128,0.9997
142,78,1,1.0,1.0,0.8654,0,3.005,0.9998
142,79,1,1.0,1.0,0.5079,7,3.113,0.9997
142,80,1,1.0,1.0,0.5175,8,3.298,0.9998
142,81,1,1.0,1.0,0.8627,0,3.241,0.9998
142,82,1,1.0,1.0,0.8674,2,3.612,0.9999
142,83,1,1.0,1.0,0.8627,0,3.065,0.9999
142,84,1,1.0,1.0,0.8745,7,3.179,0.9999
142,85,1,1.0,1.0,0.8606,0,3.239,0.9996
142,86,1,1.0,1.0,0.8592,0,3.135,0.9998
142,87,1,1.0,1.0,0.8776,5,3.038,0.9999
142,88,1,1.0,1.0,0.862,0,3.238,0.9998
142,89,1,1.0,1.0,0.8661,0,3.343,0.9999
142,90,1,1.0,1.0,0.8674,3,3.094,0.9998
142,91,1,1.0,1.0,0.8599,0,3.234,0.9997
142,92,1,1.0,1.0,0.864,0,3.192,0.9998
142,93,1,1.0,1.0,0.8764,9,3.13,0.9997
142,94,1,1.0,1.0,0.4881,3,3.511,0.9996
142,95,1,1.0,1.0,0.8497,0,3.319,0.9998
142,96,1,1.0,1.0,0.8634,1,3.063,0.9997
142,97,1,1.0,1.0,0.5178,6,3.031,0.9998
142,98,1,1.0,1.0,0.862,1,3.764,0.9996
142,99,1,1.0,1.0,0.864,1,3.338,0.9996
142,100,1,1.0,1.0,0.8667,1,3.234,0.9998
143,1,1,1.0,1.0,0.8788,6,3.335,0.9999
143,2,1,1.0,1.0,0.8606,0,3.051,0.9998
143,3,1,1.0,1.0,0.8585,0,3.286,0.9995
143,4,1,1.0,1.0,0.8627,0,3.527,0.9998
143,5,1,1.0,1.0,0.8627,0,3.12,0.9997
143,6,1,1.0,1.0,0.5223,9,3.645,0.9998
143,7,1,1.0,1.0,0.8647,1,3.246,0.9997
143,8,1,1.0,1.0,0.515,9,3.64,0.9997
143,9,1,1.0,1.0,0.8599,0,3.047,0.9996
143,10,1,1.0,1.0,0.8661,3,3.188,0.9997
143,11,1,1.0,1.0,0.862,0,3.53,0.9997
143,12,1,1.0,1.0,0.8654,1,3.19,0.9998
143,13,1,1.0,1.0,0.864,0,3.182,0.9998
143,14,1,1.0,1.0,0.8592,0,3.555,0.9997
143,15,1,1.0,1.0,0.8647,0,3.322,0.9998
143,16,1,1.0,1.0,0.5148,6,3.022,0.9997
143,17,1,1.0,1.0,0.8578,0,3.067,0.9998
143,18,1,1.0,1.0,0.862,0,3.145,0.9999
143,19,1,1.0,1.0,0.864,3,3.082,0.9997
143,20,1,1.0,1.0,0.5067,2,3.616,0.9998
143,21,1,1.0,1.0,0.862,0,3.611,0.9997
143,22,1,1.0,1.0,0.8634,1,3.194,0.9998
143,23,1,1.0,1.0,0.8667,2,3.102,0.9998
143,24,1,1.0,1.0,0.8613,0,3.21,0.9998
143,25,1,1.0,1.0,0.8694,6,3.503,0.9998
143,26,1,1.0,1.0,0.8627,0,3.414,0.9998
143,27,1,1.0,1.0,0.862,0,3.238,0.9998
143,28,1,1.0,1.0,0.8647,1,3.66,0.9998
143,29,1,1.0,1.0,0.8627,1,3.658,0.9997
143,30,1,1.0,1.0,0.8647,1,3.247,0.9998
143,31,1,1.0,1.0,0.5221,8,3.238,0.9998
143,32,1,1.0,1.0,0.8634,1,3.136,0.9998
143,33,1,1.0,1.0,0.8634,1,3.534,0.9997
143,34,1,1.0,1.0,0.8745,9,3.177,0.9999
143,35,1,1.0,1.0,0.87,1,3.413,0.9999
143,36,1,1.0,1.0,0.5092,5,3.37,0.9997
143,37,1,1.0,1.0,0.5265,7,3.257,0.9997
143,38,1,1.0,1.0,0.8606,0,3.075,0.9997
143,39,1,1.0,1.0,0.5341,9,3.081,0.9997
143,40,1,1.0,1.0,0.5332,8,3.62,0.9998
143,41,1,1.0,1.0,0.5407,5,3.043,0.9999
143,42,1,1.0,1.0,0.8654,3,3.319,0.9997
143,43,1,1.0,1.0,0.8613,0,3.141,0.9999
143,44,1,1.0,1.0,0.5353,5,3.505,0.9999
143,45,1,1.0,1.0,0.864,0,3.505,0.9998
143,46,1,1.0,1.0,0.8599,0,3.632,0.9997
143,47,1,1.0,1.0,0.8563,0,3.046,0.9999
143,48,1,1.0,1.0,0.8687,2,3.387,0.9998
143,49,1,1.0,1.0,0.8592,0,3.03,0.9999
143,50,1,1.0,1.0,0.8687,1,3.522,0.9999
143,51,1,1.0,1.0,0.8627,0,3.051,0.9998
143,52,1,1.0,1.0,0.8627,0,3.295,0.9998
143,53,1,1.0,1.0,0.8661,1,3.6,0.9998
143,54,1,1.0,1.0,0.5075,2,3.49,0.9999
143,55,1,1.0,1.0,0.8599,0,3.245,0.9998
143,56,1,1.0,1.0,0.862,0,3.48,0.9997
143,57,1,1.0,1.0,0.8758,5,3.63,0.9999
143,58,1,1.0,1.0,0.8661,0,3.137,0.9999
143,59,1,1.0,1.0,0.8592,0,3.063,0.9997
143,60,1,1.0,1.0,0.8694,6,3.193,0.9997
143,61,1,1.0,1.0,0.87,5,3.661,0.9997
143,62,1,1.0,1.0,0.8733,5,3.444,0.9996
143,63,1,1.0,1.0,0.8634,0,3.677,0.9997
143,64,1,1.0,1.0,0.8694,5,3.262,0.9997
143,65,1,1.0,1.0,0.5148,3,3.216,0.9998
143,66,1,1.0,1.0,0.8613,0,3.137,0.9999
143,67,1,1.0,1.0,0.4744,2,3.521,0.9995
143,68,1,1.0,1.0,0.8694,3,3.005,0.9998
143,69,1,1.0,1.0,0.4958,2,3.182,0.9998
143,70,1,1.0,1.0,0.8647,0,3.239,0.9998
143,71,1,1.0,1.0,0.862,2,3.185,0.9997
143,72,1,1.0,1.0,0.8627,0,3.41,0.9997
143,73,1,1.0,1.0,0.8739,6,3.346,0.9998
143,74,1,1.0,1.0,0.8733,4,3.147,0.9999
143,75,1,1.0,1.0,0.8661,2,3.517,0.9998
143,76,1,1.0,1.0,0.5264,6,3.238,0.9998
143,77,1,1.0,1.0,0.8451,0,3.128,0.9998
143,78,1,1.0,1.0,0.8661,0,3.005,0.9999
143,79,1,1.0,1.0,0.5103,7,3.113,0.9997
143,80,1,1.0,1.0,0.5199,8,3.298,0.9998
143,81,1,1.0,1.0,0.8634,0,3.241,0.9998
143,82,1,1.0,1.0,0.8681,2,3.612,0.9999
143,83,1,1.0,1.0,0.8634,0,3.065,0.9999
143,84,1,1.0,1.0,0.8751,7,3.179,0.9999
143,85,1,1.0,1.0,0.8613,0,3.239,0.9996
143,86,1,1.0,1.0,0.8599,0,3.135,0.9998
143,87,1,1.0,1.0,0.8782,5,3.038,0.9999
143,88,1,1.0,1.0,0.8627,0,3.238,0.9998
143,89,1,1.0,1.0,0.8667,0,3.343,0.9999
143,90,1,1.0,1.0,0.8681,3,3.094,0.9998
143,91,1,1.0,1.0,0.8606,0,3.234,0.9998
143,92,1,1.0,1.0,0.8647,0,3.192,0.9998
143,93,1,1.0,1.0,0.877,9,3.13,0.9998
143,94,1,1.0,1.0,0.4907,3,3.511,0.9996
143,95,1,1.0,1.0,0.8505,0,3.319,0.9998
143,96,1,1.0,1.0,0.864,1,3.063,0.9997
143,97,1,1.0,1.0,0.5202,6,3.031,0.9998
143,98,1,1.0,1.0,0.8627,1,3.764,0.9996
143,99,1,1.0,1.0,0.8647,1,3.338,0.9996
143,100,1,1.0,1.0,0.8674,1,3.234,0.9999
144,1,1,1.0,1.0,0.8795,6,3.335,0.9999
144,2,1,1.0,1.0,0.8613,0,3.051,0.9998
144,3,1,1.0,1.0,0.8592,0,3.286,0.9995
144,4,1,1.0,1.0,0.8634,0,3.527,0.9998
144,5,1,1.0,1.0,0.8634,0,3.12,0.9997
144,6,1,1.0,1.0,0.5247,9,3.645,0.9998
144,7,1,1.0,1.0,0.8654,1,3.246,0.9998
144,8,1,1.0,1.0,0.5175,9,3.64,0.9998
144,9,1,1.0,1.0,0.8606,0,3.047,0.9996
144,10,1,1.0,1.0,0.8667,3,3.188,0.9997
144,11,1,1.0,1.0,0.8627,0,3.53,0.9997
144,12,1,1.0,1.0,0.8661,1,3.19,0.9998
144,13,1,1.0,1.0,0.8647,0,3.182,0.9998
144,14,1,1.0,1.0,0.8599,0,3.555,0.9997
144,15,1,1.0,1.0,0.8654,0,3.322,0.9998
144,16,1,1.0,1.0,0.5172,6,3.022,0.9998
144,17,1,1.0,1.0,0.8585,0,3.067,0.9999
144,18,1,1.0,1.0,0.8627,0,3.145,0.9999
144,19,1,1.0,1.0,0.8647,3,3.082,0.9997
144,20,1,1.0,1.0,0.5092,2,3.616,0.9998
144,21,1,1.0,1.0,0.8627,0,3.611,0.9998
144,22,1,1.0,1.0,0.864,1,3.194,0.9998
144,23,1,1.0,1.0,0.8674,2,3.102,0.9998
144,24,1,1.0,1.0,0.862,0,3.21,0.9999
144,25,1,1.0,1.0,0.87,6,3.503,0.9998
144,26,1,1.0,1.0,0.8634,0,3.414,0.9998
144,27,1,1.0,1.0,0.8627,0,3.238,0.9999
144,28,1,1.0,1.0,0.8654,1,3.66,0.9998
144,29,1,1.0,1.0,0.8634,1,3.658,0.9997
144,30,1,1.0,1.0,0.8654,1,3.247,0.9998
144,31,1,1.0,1.0,0.5245,8,3.238,0.9999
144,32,1,1.0,1.0,0.864,1,3.136,0.9998
144,33,1,1.0,1.0,0.864,1,3.534,0.9997
144,34,1,1.0,1.0,0.8751,9,3.177,0.9999
144,35,1,1.0,1.0,0.8707,1,3.413,0.9999
144,36,1,1.0,1.0,0.5116,5,3.37,0.9997
